站号,站名,省名,纬度,经度,海拔高度,降水量,降水距平,同期对比,历史值,同期值
57728,瓮安,贵州,27.0667,107.4667,1096.70,0,0,-1,0,1
57729,余庆,贵州,27.2333,107.8833,622.10,0,0,-2,0,2
57731,思南,贵州,27.95,108.25,416.80,0,0,-1,0,1
57732,印江,贵州,28.0167,108.40,456.50,0,0,0,0,0
57734,石阡,贵州,27.5667,108.2333,467.50,0,0,-3,0,3
57735,岑巩,贵州,27.1833,108.8167,404.30,0,0,-6,0,6
57736,江口,贵州,27.70,108.85,369.20,0,0,-10,0,10
57737,施秉,贵州,27.0333,108.1167,547.30,0,0,-4,0,4
57738,镇远,贵州,27.05,108.4167,516.30,0,0,-6,0,6
57739,玉屏,贵州,27.2333,108.9167,394.80,0,-1,-6,1,6
57740,凤凰,湖南,27.95,109.60,349.60,0,0,-6,0,6
57741,铜仁,贵州,27.7167,109.1833,282.70,0,0,-7,0,7
57742,万山,贵州,27.5167,109.20,884.30,0,-1,-4,1,4
